date,iso_code,location,new_cases,new_cases_smoothed,reproduction_rate,icu_patients,hosp_patients,new_deaths
2021-12-06,SGP,Singapore,2627,2599.1,1.035,56.5,224.5,10
2021-12-07,SGP,Singapore,2641,2613.99,1.247,42.9,66.9,12
2021-12-08,SGP,Singapore,2655,2625.65,1.129,31.2,228.8,18
2021-12-09,SGP,Singapore,2703,2645.28,,64.0,147.2,20
2021-12-10,SGP,Singapore,2700,2662.32,1.201,21.8,169.5,16
2021-12-11,SGP,Singapore,2695,2670.97,1.13,78.9,176.7,16
2021-12-12,SGP,Singapore,2708,2676.19,1.048,29.2,22.5,16
2021-12-13,SGP,Singapore,2801,2701.09,1.128,36.7,70.9,11
2021-12-14,SGP,Singapore,2781,2721.12,1.235,61.4,266.4,16
2021-12-15,SGP,Singapore,2744,2733.82,0.993,65.1,208.4,15
2021-12-16,SGP,Singapore,2798,2747.45,1.107,54.7,316.7,11
2021-12-17,SGP,Singapore,2766,2756.85,0.988,39.3,90.6,16
2021-12-18,SGP,Singapore,2777,2768.48,1.049,18.1,268.1,15
2021-12-19,SGP,Singapore,2825,2785.21,1.094,48.2,236.9,13
2021-12-20,SGP,Singapore,2814,2787.14,1.131,33.0,293.2,16
2021-12-21,SGP,Singapore,2811,2791.32,1.196,98.2,191.4,13
2021-12-22,SGP,Singapore,2815,2801.49,1.234,52.7,209.2,10
2021-12-23,SGP,Singapore,2875,2812.43,1.305,24.2,129.8,7
2021-12-24,SGP,Singapore,2832,2821.86,1.329,43.4,178.4,21
2021-12-25,SGP,Singapore,2879,2836.46,,65.2,160.7,18
2021-12-26,SGP,Singapore,2852,2840.32,1.137,73.2,94.0,17
2021-12-27,SGP,Singapore,2855,2846.13,1.201,43.8,210.9,13
2021-12-28,SGP,Singapore,2862,2853.45,1.124,47.6,275.4,11
2021-12-29,SGP,Singapore,2877,2862.2,,61.3,294.4,12
2021-12-30,SGP,Singapore,2874,2862.15,1.169,31.3,135.2,13
2021-12-31,SGP,Singapore,2942,2877.8,1.074,56.9,197.1,9
2022-01-01,SGP,Singapore,2885,2878.72,,55.7,189.2,12
2022-01-02,SGP,Singapore,2890,2884.14,1.364,60.7,318.0,11
2022-01-03,SGP,Singapore,2895,2889.84,1.12,49.2,342.9,16
2022-01-04,SGP,Singapore,2899,2895.15,1.25,18.7,95.6,20
2022-01-05,SGP,Singapore,2965,2907.79,1.129,54.6,238.9,15
2022-01-06,SGP,Singapore,2906,2912.34,1.195,32.5,242.5,16
2022-01-07,SGP,Singapore,2909,2907.69,1.153,84.5,184.0,16
2022-01-08,SGP,Singapore,2991,2922.78,1.146,85.1,99.0,23
2022-01-09,SGP,Singapore,2918,2926.68,1.23,27.1,256.4,18
2022-01-10,SGP,Singapore,2925,2931.05,1.032,32.9,297.3,16
2022-01-11,SGP,Singapore,2918,2933.69,1.164,3.8,156.2,15
2022-01-12,SGP,Singapore,2919,2927.06,1.62,64.7,295.7,19
2022-01-13,SGP,Singapore,2946,2932.8,,38.5,200.3,14
2022-01-14,SGP,Singapore,2920,2934.29,1.185,55.4,313.8,25
2022-01-15,SGP,Singapore,2927,2925.09,1.255,39.2,313.6,13
2022-01-16,SGP,Singapore,2947,2929.25,1.21,18.0,198.1,16
2022-01-17,SGP,Singapore,2941,2931.39,1.154,54.2,233.4,15
2022-01-18,SGP,Singapore,2922,2932.04,,75.8,143.8,15
2022-01-19,SGP,Singapore,2961,2938.02,1.25,49.4,70.1,16
2022-01-20,SGP,Singapore,2964,2940.57,1.175,29.5,220.1,16
2022-01-21,SGP,Singapore,2951,2944.98,1.326,47.0,82.7,15
2022-01-22,SGP,Singapore,2961,2949.92,1.19,60.3,367.4,21
2022-01-23,SGP,Singapore,2973,2953.72,1.157,46.0,291.1,7
2022-01-24,SGP,Singapore,2902,2948.21,,28.0,187.9,10
2022-01-25,SGP,Singapore,3036,2964.48,1.119,90.4,413.4,11
2022-01-26,SGP,Singapore,2902,2956.06,1.427,19.7,149.6,11
2022-01-27,SGP,Singapore,2889,2945.33,1.405,95.5,168.6,11
2022-01-28,SGP,Singapore,2893,2937.04,1.311,48.1,167.6,17
2022-01-29,SGP,Singapore,2879,2925.24,,67.9,194.9,17
2022-01-30,SGP,Singapore,2885,2912.58,1.154,54.3,175.2,7
2022-01-31,SGP,Singapore,2867,2907.55,1.005,32.4,236.5,13
2022-02-01,SGP,Singapore,2864,2882.97,1.427,76.6,120.1,17
2022-02-02,SGP,Singapore,2861,2877.1,1.17,62.3,210.2,21
2022-02-03,SGP,Singapore,2846,2870.93,1.305,48.1,156.6,9
2022-02-04,SGP,Singapore,2838,2863.19,1.291,64.6,205.0,16
2022-02-05,SGP,Singapore,2844,2858.22,1.106,47.3,113.4,17
2022-02-06,SGP,Singapore,2822,2849.26,1.215,6.0,130.8,8
2022-02-07,SGP,Singapore,2823,2842.96,1.164,15.8,370.0,20
2022-02-08,SGP,Singapore,2804,2834.4,1.359,49.6,126.3,15
2022-02-09,SGP,Singapore,2794,2824.95,1.366,43.6,241.9,10
2022-02-10,SGP,Singapore,2784,2816.16,1.259,48.2,157.1,14
2022-02-11,SGP,Singapore,2781,2808.0,1.202,43.2,118.6,13
2022-02-12,SGP,Singapore,2797,2801.33,1.307,27.6,205.1,13
2022-02-13,SGP,Singapore,2753,2791.43,1.401,22.3,130.5,14
2022-02-14,SGP,Singapore,2781,2785.45,1.144,33.1,241.4,16
2022-02-15,SGP,Singapore,2762,2779.49,1.505,65.1,190.0,11
2022-02-16,SGP,Singapore,2743,2772.22,1.271,33.7,306.9,11
2022-02-17,SGP,Singapore,2797,2773.94,1.286,70.8,95.6,13
2022-02-18,SGP,Singapore,2692,2761.23,1.46,29.3,222.1,16
2022-02-19,SGP,Singapore,2777,2758.27,1.296,73.7,229.6,20
2022-02-20,SGP,Singapore,2666,2745.84,1.293,39.7,120.3,7
2022-02-21,SGP,Singapore,2664,2729.13,1.214,43.8,146.9,11
2022-02-22,SGP,Singapore,2640,2711.63,,44.0,86.1,8
2022-02-23,SGP,Singapore,2623,2694.42,1.238,61.6,75.2,12
2022-02-24,SGP,Singapore,2635,2671.27,1.134,55.0,190.5,13
2022-02-25,SGP,Singapore,2636,2663.25,1.105,52.8,264.5,12
2022-02-26,SGP,Singapore,2598,2637.79,1.291,48.4,189.5,18
2022-02-27,SGP,Singapore,2561,2622.9,1.178,38.6,192.8,16
2022-02-28,SGP,Singapore,2545,2605.94,1.383,71.9,96.1,9
2022-03-01,SGP,Singapore,2529,2590.05,1.298,51.7,31.9,13
2022-03-02,SGP,Singapore,2575,2583.23,1.162,61.5,227.4,15
2022-03-03,SGP,Singapore,2499,2563.89,1.475,54.0,147.1,21
2022-03-04,SGP,Singapore,2477,2541.14,1.282,41.6,55.9,10
2022-03-05,SGP,Singapore,2562,2535.95,1.378,97.9,156.5,12
2022-03-06,SGP,Singapore,2516,2529.41,1.492,74.6,219.9,9
2022-03-07,SGP,Singapore,2422,2511.84,1.326,39.2,232.2,12
2022-03-08,SGP,Singapore,2403,2493.93,1.333,91.1,215.9,14
2022-03-09,SGP,Singapore,2384,2466.61,,68.5,144.4,7
2022-03-10,SGP,Singapore,2391,2451.12,1.305,28.1,247.6,12
2022-03-11,SGP,Singapore,2355,2433.67,1.443,67.6,198.4,9
2022-03-12,SGP,Singapore,2325,2399.74,1.33,58.3,129.9,13
2022-03-13,SGP,Singapore,2370,2378.89,1.356,53.3,110.6,10
2022-03-14,SGP,Singapore,2371,2371.54,1.356,70.3,215.7,8
2022-03-15,SGP,Singapore,2262,2351.42,1.305,56.8,269.5,11
2022-03-16,SGP,Singapore,2241,2330.99,1.29,9.8,247.5,10
2022-03-17,SGP,Singapore,2299,2317.92,1.28,22.9,213.1,9
2022-03-18,SGP,Singapore,2197,2295.47,1.217,32.9,250.7,8
2022-03-19,SGP,Singapore,2175,2274.15,,89.9,389.7,8
2022-03-20,SGP,Singapore,2202,2250.15,1.323,63.0,223.0,13
2022-03-21,SGP,Singapore,2200,2225.72,1.391,60.8,212.6,11
2022-03-22,SGP,Singapore,2107,2203.52,1.343,52.2,243.6,11
2022-03-23,SGP,Singapore,2198,2197.32,1.461,31.6,260.0,16
2022-03-24,SGP,Singapore,2060,2163.15,1.458,20.9,93.1,9
2022-03-25,SGP,Singapore,2091,2147.92,1.49,69.9,214.2,10
2022-03-26,SGP,Singapore,2016,2125.2,1.337,83.3,280.3,7
2022-03-27,SGP,Singapore,1988,2094.6,1.307,63.6,339.7,12
2022-03-28,SGP,Singapore,2007,2067.05,1.223,40.2,201.6,12
2022-03-29,SGP,Singapore,1938,2042.91,1.492,41.8,163.7,13
2022-03-30,SGP,Singapore,1913,2002.21,1.247,63.9,213.2,11
2022-03-31,SGP,Singapore,1893,1978.36,1.273,47.7,148.5,11
2022-04-01,SGP,Singapore,1862,1945.61,1.387,46.9,325.5,9
2022-04-02,SGP,Singapore,1836,1919.81,1.335,39.2,238.5,10
2022-04-03,SGP,Singapore,1809,1894.37,1.512,36.7,195.8,11
2022-04-04,SGP,Singapore,1783,1862.42,1.291,47.6,289.1,11
2022-04-05,SGP,Singapore,1756,1836.48,1.372,18.3,107.7,9
2022-04-06,SGP,Singapore,1730,1810.31,1.185,62.4,34.2,14
2022-04-07,SGP,Singapore,1749,1789.74,1.494,12.7,233.7,9
2022-04-08,SGP,Singapore,1675,1763.09,1.205,71.3,285.9,7
2022-04-09,SGP,Singapore,1647,1736.22,1.622,39.4,188.6,6
2022-04-10,SGP,Singapore,1620,1709.11,1.363,47.6,145.7,10
2022-04-11,SGP,Singapore,1667,1692.54,1.346,61.2,123.5,8
2022-04-12,SGP,Singapore,1564,1664.99,1.373,44.2,101.2,5
2022-04-13,SGP,Singapore,1591,1645.2,1.27,35.2,253.2,4
2022-04-14,SGP,Singapore,1612,1625.66,1.444,55.7,265.4,4
2022-04-15,SGP,Singapore,1478,1597.47,1.338,94.0,273.4,11
2022-04-16,SGP,Singapore,1449,1569.08,1.349,65.8,200.6,7
2022-04-17,SGP,Singapore,1463,1546.71,1.509,34.8,107.5,7
2022-04-18,SGP,Singapore,1390,1507.15,1.21,43.0,142.8,7
2022-04-19,SGP,Singapore,1375,1480.23,1.363,40.5,247.9,4
2022-04-20,SGP,Singapore,1336,1443.8,1.372,29.4,117.0,4
2022-04-21,SGP,Singapore,1301,1399.33,1.398,62.0,191.9,6
2022-04-22,SGP,Singapore,1318,1376.52,1.329,43.5,118.6,8
2022-04-23,SGP,Singapore,1241,1346.79,1.354,56.4,144.3,6
2022-04-24,SGP,Singapore,1210,1310.65,1.571,0.0,107.8,5
2022-04-25,SGP,Singapore,1257,1291.62,,63.8,201.3,5
2022-04-26,SGP,Singapore,1149,1259.3,1.31,38.2,83.0,11
2022-04-27,SGP,Singapore,1118,1228.16,,29.9,139.2,6
2022-04-28,SGP,Singapore,1087,1197.59,1.394,23.2,268.1,6
2022-04-29,SGP,Singapore,1086,1164.38,1.464,31.6,283.9,8
2022-04-30,SGP,Singapore,1027,1133.81,1.37,41.4,253.7,10
2022-05-01,SGP,Singapore,993,1102.78,1.31,67.8,313.2,10
2022-05-02,SGP,Singapore,974,1062.32,1.225,41.1,94.4,5
2022-05-03,SGP,Singapore,971,1036.93,1.507,69.7,192.7,4
2022-05-04,SGP,Singapore,921,1008.79,1.461,55.8,206.0,4
2022-05-05,SGP,Singapore,932,986.68,1.429,86.4,356.1,3
2022-05-06,SGP,Singapore,834,950.74,1.459,40.0,181.0,2
2022-05-07,SGP,Singapore,890,931.24,1.518,58.3,264.1,4
2022-05-08,SGP,Singapore,770,899.33,1.226,75.0,335.5,2
2022-05-09,SGP,Singapore,777,871.24,1.403,62.6,210.4,5
2022-05-10,SGP,Singapore,768,842.29,1.214,46.6,162.5,3
2022-05-11,SGP,Singapore,805,825.65,1.357,40.2,169.4,6
2022-05-12,SGP,Singapore,639,783.82,,11.1,63.1,1
2022-05-13,SGP,Singapore,607,751.35,1.362,45.2,163.3,1
2022-05-14,SGP,Singapore,583,707.52,1.573,31.6,86.3,2
2022-05-15,SGP,Singapore,541,674.85,1.368,39.2,262.6,4
2022-05-16,SGP,Singapore,508,636.4,1.321,51.0,75.0,0
2022-05-17,SGP,Singapore,475,594.46,1.401,18.8,231.4,3
2022-05-18,SGP,Singapore,448,543.55,1.295,30.1,291.0,3
2022-05-19,SGP,Singapore,448,516.27,1.311,57.7,258.3,3
2022-05-20,SGP,Singapore,393,485.76,1.492,24.7,161.4,3
2022-05-21,SGP,Singapore,342,451.32,1.498,49.1,261.1,0
2022-05-22,SGP,Singapore,309,418.17,1.415,22.0,200.8,0
2022-05-23,SGP,Singapore,279,385.41,1.46,60.5,163.4,1
2022-05-24,SGP,Singapore,242,352.16,1.608,63.1,170.9,0
2022-05-25,SGP,Singapore,209,317.97,1.394,74.7,235.4,2
2022-05-26,SGP,Singapore,175,278.95,1.313,74.9,75.5,0
2022-05-27,SGP,Singapore,142,243.06,1.453,55.5,159.7,0
2022-05-28,SGP,Singapore,116,210.72,,14.8,230.0,0
2022-05-29,SGP,Singapore,130,185.16,1.493,50.0,159.0,0
2022-05-30,SGP,Singapore,41,151.27,,59.2,96.7,1
2022-05-31,SGP,Singapore,31,121.03,1.499,52.4,128.7,0
2022-06-01,SGP,Singapore,29,95.31,1.452,83.3,213.8,1
2022-06-02,SGP,Singapore,58,78.57,1.464,76.0,238.6,0
2022-06-03,SGP,Singapore,92,71.39,1.441,50.5,286.8,0
2022-06-04,SGP,Singapore,126,72.8,1.241,64.9,262.5,1
2022-06-05,SGP,Singapore,267,92.35,1.228,20.7,261.5,1
2022-06-06,SGP,Singapore,192,113.87,1.294,53.8,46.3,1
2022-06-07,SGP,Singapore,225,141.73,1.482,24.7,260.2,2
2022-06-08,SGP,Singapore,280,177.55,1.356,46.4,158.6,1
2022-06-09,SGP,Singapore,292,210.99,1.413,36.4,84.7,3
2022-06-10,SGP,Singapore,326,244.41,1.555,37.0,244.6,2
2022-06-11,SGP,Singapore,359,277.73,1.507,33.8,214.3,1
2022-06-12,SGP,Singapore,392,295.62,1.181,42.0,270.8,2
2022-06-13,SGP,Singapore,468,335.01,1.471,38.6,157.2,2
2022-06-14,SGP,Singapore,458,368.28,1.404,62.7,199.5,5
2022-06-15,SGP,Singapore,610,415.48,,44.7,55.9,4
2022-06-16,SGP,Singapore,524,448.66,1.365,49.1,356.9,3
2022-06-17,SGP,Singapore,596,487.29,1.366,55.8,92.9,1
2022-06-18,SGP,Singapore,590,520.34,1.266,55.8,135.2,5
2022-06-19,SGP,Singapore,633,554.69,1.421,28.6,117.5,2
2022-06-20,SGP,Singapore,726,591.64,1.614,44.7,216.5,2
2022-06-21,SGP,Singapore,688,624.49,1.497,54.7,132.2,3
2022-06-22,SGP,Singapore,721,640.33,1.193,32.4,286.3,2
2022-06-23,SGP,Singapore,753,673.02,1.424,30.1,225.2,5
2022-06-24,SGP,Singapore,786,700.12,1.424,26.5,80.8,1
2022-06-25,SGP,Singapore,818,732.63,1.294,54.0,262.4,8
2022-06-26,SGP,Singapore,933,775.5,1.272,44.1,273.0,5
2022-06-27,SGP,Singapore,883,797.85,1.483,47.0,141.7,2
2022-06-28,SGP,Singapore,978,839.21,,14.4,108.5,5
2022-06-29,SGP,Singapore,999,878.99,1.344,51.4,231.9,2
2022-06-30,SGP,Singapore,1062,923.14,1.452,52.4,252.7,5
2022-07-01,SGP,Singapore,1009,955.02,1.602,55.3,119.7,9
2022-07-02,SGP,Singapore,1072,991.38,1.416,78.8,273.9,7
2022-07-03,SGP,Singapore,1071,1011.21,1.419,34.8,154.1,6
2022-07-04,SGP,Singapore,1103,1042.58,1.387,59.8,294.7,11
2022-07-05,SGP,Singapore,1133,1064.81,1.349,56.7,73.6,3
2022-07-06,SGP,Singapore,1281,1104.98,1.469,59.1,141.3,10
2022-07-07,SGP,Singapore,1195,1123.92,1.367,43.8,183.3,6
2022-07-08,SGP,Singapore,1258,1159.53,1.436,65.3,120.7,6
2022-07-09,SGP,Singapore,1256,1185.73,1.535,35.4,197.5,7
2022-07-10,SGP,Singapore,1286,1216.38,1.459,40.6,172.3,6
2022-07-11,SGP,Singapore,1369,1254.44,1.256,46.3,183.2,5
2022-07-12,SGP,Singapore,1363,1287.25,1.25,45.4,167.7,9
2022-07-13,SGP,Singapore,1375,1300.8,1.507,57.5,96.8,9
2022-07-14,SGP,Singapore,1405,1330.8,1.37,55.2,198.2,5
2022-07-15,SGP,Singapore,1442,1357.12,1.406,55.4,190.0,8
2022-07-16,SGP,Singapore,1463,1386.76,1.3,76.4,119.3,7
2022-07-17,SGP,Singapore,1492,1416.22,1.44,45.8,299.9,8
2022-07-18,SGP,Singapore,1521,1437.92,1.566,71.1,225.2,12
2022-07-19,SGP,Singapore,1549,1464.53,1.392,28.7,257.6,10
2022-07-20,SGP,Singapore,1606,1497.48,1.441,47.4,135.3,7
2022-07-21,SGP,Singapore,1656,1533.42,1.499,48.7,15.3,8
2022-07-22,SGP,Singapore,1667,1565.54,1.542,23.8,339.5,10
2022-07-23,SGP,Singapore,1678,1596.26,1.305,50.9,213.5,8
2022-07-24,SGP,Singapore,1707,1626.94,1.413,52.3,229.1,13
2022-07-25,SGP,Singapore,1740,1658.22,1.498,61.9,225.6,6
2022-07-26,SGP,Singapore,1791,1692.72,1.525,59.6,231.9,10
2022-07-27,SGP,Singapore,1854,1728.18,,24.5,114.9,18
2022-07-28,SGP,Singapore,1796,1748.16,1.3,73.9,117.7,9
2022-07-29,SGP,Singapore,1823,1770.36,1.351,40.8,117.9,15
2022-07-30,SGP,Singapore,1899,1801.92,1.333,37.9,244.1,10
2022-07-31,SGP,Singapore,1874,1825.85,,59.8,102.9,6
2022-08-01,SGP,Singapore,1900,1848.74,1.404,67.0,77.7,2
2022-08-02,SGP,Singapore,1925,1867.96,1.307,40.6,148.6,13
2022-08-03,SGP,Singapore,1954,1882.21,1.516,49.1,178.2,12
2022-08-04,SGP,Singapore,1975,1907.77,1.319,68.2,196.0,7
2022-08-05,SGP,Singapore,2018,1935.72,1.298,31.4,161.1,10
2022-08-06,SGP,Singapore,2024,1953.56,1.24,0.0,238.7,9
2022-08-07,SGP,Singapore,2048,1978.36,1.481,60.8,293.4,9
2022-08-08,SGP,Singapore,2072,2002.91,1.225,68.3,203.9,12
2022-08-09,SGP,Singapore,2125,2031.46,1.398,18.1,293.0,9
2022-08-10,SGP,Singapore,2149,2059.32,1.421,49.6,244.0,13
2022-08-11,SGP,Singapore,2141,2083.06,1.058,40.0,123.6,11
2022-08-12,SGP,Singapore,2172,2104.95,1.218,52.6,132.3,11
2022-08-13,SGP,Singapore,2194,2129.2,1.309,8.6,128.2,13
2022-08-14,SGP,Singapore,2261,2159.62,1.535,24.7,184.7,12
2022-08-15,SGP,Singapore,2241,2183.84,1.306,59.0,177.7,10
2022-08-16,SGP,Singapore,2252,2201.91,1.292,47.3,247.6,15
2022-08-17,SGP,Singapore,2368,2233.23,1.266,80.1,187.5,13
2022-08-18,SGP,Singapore,2358,2264.21,1.263,61.8,219.8,10
2022-08-19,SGP,Singapore,2317,2284.97,1.275,30.7,106.6,8
2022-08-20,SGP,Singapore,2342,2306.21,1.27,64.4,219.3,15
2022-08-21,SGP,Singapore,2369,2321.64,1.264,84.2,161.7,9
2022-08-22,SGP,Singapore,2374,2340.63,1.262,48.6,155.9,14
2022-08-23,SGP,Singapore,2449,2368.86,1.294,58.1,148.3,10
2022-08-24,SGP,Singapore,2463,2382.42,1.426,66.5,320.9,15
2022-08-25,SGP,Singapore,2431,2392.86,,46.7,105.6,17
2022-08-26,SGP,Singapore,2483,2416.65,1.262,7.7,254.1,12
2022-08-27,SGP,Singapore,2520,2442.03,1.274,61.1,196.3,13
2022-08-28,SGP,Singapore,2497,2460.29,1.324,66.0,91.2,13
2022-08-29,SGP,Singapore,2503,2478.68,1.246,79.3,176.2,15
2022-08-30,SGP,Singapore,2554,2493.68,,28.0,13.1,17
2022-08-31,SGP,Singapore,2540,2504.6,1.377,28.9,337.6,15
2022-09-01,SGP,Singapore,2553,2522.02,,36.2,170.6,10
2022-09-02,SGP,Singapore,2621,2541.69,1.339,46.6,289.2,14
2022-09-03,SGP,Singapore,2597,2552.68,1.454,60.8,307.7,12
2022-09-04,SGP,Singapore,2601,2567.48,1.197,27.6,154.6,14
2022-09-05,SGP,Singapore,2719,2598.36,1.254,69.0,202.3,22
2022-09-06,SGP,Singapore,2630,2609.21,1.226,68.0,214.8,9
2022-09-07,SGP,Singapore,2645,2624.21,1.289,68.5,352.0,18
2022-09-08,SGP,Singapore,2667,2640.39,1.463,43.8,184.7,22
2022-09-09,SGP,Singapore,2672,2647.71,1.522,5.3,195.7,18
2022-09-10,SGP,Singapore,2686,2660.39,1.396,82.0,88.1,13
2022-09-11,SGP,Singapore,2769,2684.47,1.289,38.1,128.5,19
2022-09-12,SGP,Singapore,2711,2683.34,1.409,64.4,160.0,14
2022-09-13,SGP,Singapore,2739,2698.87,1.443,52.4,304.1,13
2022-09-14,SGP,Singapore,2740,2712.46,1.411,72.6,351.5,13
2022-09-15,SGP,Singapore,2747,2723.96,1.278,49.0,240.1,13
2022-09-16,SGP,Singapore,2816,2744.46,1.278,51.4,228.1,10
2022-09-17,SGP,Singapore,2872,2771.03,1.221,53.6,254.8,11
2022-09-18,SGP,Singapore,2779,2772.5,1.26,58.4,145.2,11
2022-09-19,SGP,Singapore,2834,2790.02,,25.3,311.2,10
2022-09-20,SGP,Singapore,2801,2798.91,1.274,87.5,85.5,9
2022-09-21,SGP,Singapore,2812,2809.29,1.276,48.6,163.6,13
2022-09-22,SGP,Singapore,2840,2822.59,1.19,61.5,252.3,14
2022-09-23,SGP,Singapore,2835,2825.26,1.543,80.3,161.5,13
2022-09-24,SGP,Singapore,2834,2819.93,1.302,49.8,397.5,19
2022-09-25,SGP,Singapore,2909,2838.41,1.4,30.1,253.4,16
2022-09-26,SGP,Singapore,2872,2843.87,1.388,29.4,278.7,16
2022-09-27,SGP,Singapore,2857,2851.81,1.46,41.0,139.3,14
2022-09-28,SGP,Singapore,2864,2859.11,1.173,56.7,277.2,17
2022-09-29,SGP,Singapore,2884,2865.45,1.207,58.8,264.8,19
2022-09-30,SGP,Singapore,2876,2871.35,1.078,72.6,325.2,12
2022-10-01,SGP,Singapore,2891,2879.38,1.095,19.3,24.6,14
2022-10-02,SGP,Singapore,2887,2876.23,1.154,54.4,137.6,22
2022-10-03,SGP,Singapore,2892,2879.0,1.238,62.3,226.9,13
2022-10-04,SGP,Singapore,2976,2896.09,,61.6,229.3,9
2022-10-05,SGP,Singapore,2900,2901.31,1.566,1.7,196.4,20
2022-10-06,SGP,Singapore,2904,2904.06,1.296,42.6,77.8,18
2022-10-07,SGP,Singapore,2941,2913.36,,66.3,215.7,11
2022-10-08,SGP,Singapore,2925,2918.35,1.255,33.8,224.7,19
2022-10-09,SGP,Singapore,2946,2926.76,1.108,26.3,199.8,15
2022-10-10,SGP,Singapore,2940,2933.67,1.266,61.3,197.1,16
2022-10-11,SGP,Singapore,2916,2925.09,1.073,56.0,275.4,15
2022-10-12,SGP,Singapore,2951,2932.42,1.214,54.6,187.7,13
2022-10-13,SGP,Singapore,2919,2934.59,1.294,37.1,100.0,17
2022-10-14,SGP,Singapore,2972,2939.05,,23.7,312.3,10
2022-10-15,SGP,Singapore,2920,2938.23,1.244,69.0,307.8,10
2022-10-16,SGP,Singapore,2920,2934.52,1.162,116.7,196.8,21
2022-10-17,SGP,Singapore,2919,2931.55,1.109,17.6,270.0,18
2022-10-18,SGP,Singapore,2934,2934.0,1.266,70.4,78.1,22
2022-10-19,SGP,Singapore,2917,2929.07,1.319,46.6,188.4,13
2022-10-20,SGP,Singapore,2921,2929.36,1.316,56.3,62.9,22
2022-10-21,SGP,Singapore,2913,2920.92,1.186,48.8,290.0,22
2022-10-22,SGP,Singapore,2911,2919.63,0.99,93.9,80.3,7
2022-10-23,SGP,Singapore,2908,2917.95,1.213,34.0,167.1,20
2022-10-24,SGP,Singapore,2905,2915.88,1.329,38.0,217.3,16
2022-10-25,SGP,Singapore,2901,2911.22,1.068,51.5,265.9,17
2022-10-26,SGP,Singapore,2897,2908.38,1.375,61.3,242.2,12
2022-10-27,SGP,Singapore,2893,2904.35,0.988,76.7,291.4,18
2022-10-28,SGP,Singapore,2961,2911.21,1.231,59.8,264.3,13
2022-10-29,SGP,Singapore,2883,2907.23,1.272,54.5,304.7,21
2022-10-30,SGP,Singapore,2877,2902.87,,41.2,59.6,19
2022-10-31,SGP,Singapore,2871,2898.13,1.23,60.2,161.2,14
2022-11-01,SGP,Singapore,2890,2896.59,1.149,35.7,236.1,11
2022-11-02,SGP,Singapore,2859,2891.08,1.195,54.0,325.9,16
2022-11-03,SGP,Singapore,2852,2885.2,1.108,45.6,159.6,14
2022-11-04,SGP,Singapore,2844,2868.48,0.974,30.3,357.2,15
2022-11-05,SGP,Singapore,2836,2861.85,1.146,81.2,228.2,12
2022-11-06,SGP,Singapore,2893,2864.09,1.217,30.4,143.1,20
2022-11-07,SGP,Singapore,2820,2856.7,1.268,42.1,107.6,20
2022-11-08,SGP,Singapore,2896,2857.48,,18.3,258.9,16
2022-11-09,SGP,Singapore,2810,2850.58,1.307,46.6,148.8,16
2022-11-10,SGP,Singapore,2792,2842.07,,58.7,178.2,11
2022-11-11,SGP,Singapore,2782,2833.19,1.202,31.9,213.0,13
2022-11-12,SGP,Singapore,2786,2826.03,1.226,13.6,216.0,19
2022-11-13,SGP,Singapore,2761,2807.16,1.154,42.5,353.0,16
2022-11-14,SGP,Singapore,2750,2797.17,1.137,46.9,231.5,14
2022-11-15,SGP,Singapore,2770,2779.2,1.299,45.3,151.6,16
2022-11-16,SGP,Singapore,2776,2774.33,0.97,81.7,140.3,14
2022-11-17,SGP,Singapore,2766,2770.59,1.141,56.7,333.4,13
2022-11-18,SGP,Singapore,2702,2759.14,0.951,55.1,158.8,14
2022-11-19,SGP,Singapore,2744,2753.04,0.952,56.6,246.8,11
2022-11-20,SGP,Singapore,2692,2743.13,1.123,56.5,215.4,9
2022-11-21,SGP,Singapore,2662,2730.61,1.073,41.1,233.6,18
2022-11-22,SGP,Singapore,2648,2713.23,1.331,31.3,311.9,15
2022-11-23,SGP,Singapore,2680,2699.49,1.095,99.4,222.6,11
2022-11-24,SGP,Singapore,2619,2678.57,1.23,47.1,265.4,15
2022-11-25,SGP,Singapore,2674,2674.56,1.119,50.4,224.5,19
2022-11-26,SGP,Singapore,2595,2653.37,0.991,50.9,163.7,10
2022-11-27,SGP,Singapore,2573,2636.49,,34.9,239.5,6
2022-11-28,SGP,Singapore,2557,2621.52,0.969,53.6,147.9,18
2022-11-29,SGP,Singapore,2541,2606.2,1.135,24.4,106.9,12
2022-11-30,SGP,Singapore,2560,2589.01,1.259,64.3,246.5,10
2022-12-01,SGP,Singapore,2523,2575.23,1.005,44.9,237.1,13
2022-12-02,SGP,Singapore,2490,2548.98,1.177,72.6,228.9,19
2022-12-03,SGP,Singapore,2472,2531.41,1.072,60.3,198.2,12
2022-12-04,SGP,Singapore,2470,2516.65,0.981,57.9,194.2,15
2022-12-05,SGP,Singapore,2573,2518.92,1.12,34.1,113.3,13
2022-12-06,SGP,Singapore,2554,2520.78,1.24,51.4,51.0,14
2022-12-07,SGP,Singapore,2451,2505.27,1.071,65.1,271.0,15
2022-12-08,SGP,Singapore,2379,2484.73,1.158,52.3,269.9,18
2022-12-09,SGP,Singapore,2397,2471.49,,22.8,179.9,18
2022-12-10,SGP,Singapore,2340,2452.54,1.1,69.7,317.7,11
2022-12-11,SGP,Singapore,2319,2431.04,0.986,65.1,240.0,6
2022-12-12,SGP,Singapore,2367,2401.62,1.112,20.0,227.0,10
